TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,Shipping,State
809,5/4/2025,1068,2093,404,0,2267.82,57.7,IA
810,5/4/2025,1048,2056,402,3,524.72,20.98,NE
811,5/4/2025,1189,2062,403,0,1858.08,83.79,IL
812,5/4/2025,1131,2020,401,2,0,85.03,NE
813,5/4/2025,1181,2064,404,1,264.64,16.68,IA
814,5/4/2025,1199,2067,401,1,0,94.81,IL
815,5/4/2025,1049,2025,401,1,503.32,36.2,IA
816,5/4/2025,1008,2058,401,2,533.4,71.81,OK
817,5/4/2025,1180,2025,403,2,894.78,68.8,KS
818,5/4/2025,1118,2064,404,0,882.12,5.8,TX
819,5/4/2025,1174,2003,402,2,308.14,23.19,MN
820,5/4/2025,1125,2076,404,1,725.46,71.88,MN
821,5/4/2025,1121,2075,403,2,2498.05,57.42,MN
822,5/4/2025,1041,2033,401,2,669,86.27,CO
823,5/4/2025,1007,2049,401,1,845.86,69.38,MN
824,5/4/2025,1146,2099,402,1,581.69,94.18,OK
825,5/4/2025,1165,2028,402,2,1531.06,0,tx
826,5/4/2025,1166,2052,401,0,731.26,99.08,NE
827,5/4/2025,1121,2016,402,0,646.04,7.65,OK
828,5/4/2025,1057,2032,403,2,3782.4,84.09,AR
829,5/4/2025,1108,2048,403,3,357.63,13.13,MO
830,5/4/2025,1064,2027,404,2,413.78,33.64,OK
831,5/4/2025,1173,2066,404,0,2580.3,27.15,MN
832,5/4/2025,1001,2065,403,2,376.27,66.84,MO
833,5/4/2025,1076,2087,401,3,796.6,23.39,MN
834,5/4/2025,1016,2043,403,2,2795.04,9.19,IA
835,5/4/2025,1070,2033,403,1,752.62,19,IL
836,5/4/2025,1038,2066,402,0,1032.12,82.82,CO
837,5/4/2025,1153,2051,403,1,316.76,50.19,TX
838,5/4/2025,1184,2003,404,2,1848.86,48.16,MO
839,5/4/2025,1066,2053,404,3,0,77.99,AR
840,5/4/2025,1188,2004,402,2,2967.2,-10,MO
841,5/4/2025,1185,2091,402,3,3623.16,23.92,IL
842,5/4/2025,1171,2045,403,1,280.93,-10,??
843,5/4/2025,1168,2071,402,2,1968.51,40.37,IA
844,5/4/2025,1024,2060,402,2,326.7,80.52,NE
845,5/4/2025,1185,2071,402,2,984.26,60.8,CO
846,5/4/2025,1167,2011,402,2,327.79,60.49,TX
847,5/4/2025,1057,2095,403,3,2453.95,76.36,AR
848,5/4/2025,1084,2047,403,2,803.95,30.49,OK
849,5/4/2025,1118,2015,404,0,4049.82,25.77,OK
850,5/4/2025,1162,2074,401,3,659.5,54.29,NE
851,5/4/2025,1049,2064,401,3,882.12,35.12,tx
852,5/4/2025,1135,2038,404,0,926.51,66.15,IL
853,5/4/2025,1038,2017,402,2,741.92,23.68,AR
854,5/4/2025,1104,2072,404,1,1134.81,86.22,CO
855,5/4/2025,1080,2091,402,0,2717.37,60.1,MO
856,5/4/2025,1124,2042,402,2,0,27.2,MN
857,5/4/2025,1162,2007,401,3,583.39,94.48,OK
858,5/4/2025,1070,2026,402,1,190.4,5.92,AR
859,5/4/2025,1125,2097,401,1,3031.56,58.92,MO
860,5/4/2025,1157,2055,404,3,53.94,42.13,OK
861,5/4/2025,1109,2061,404,0,799.68,90,KS
862,5/4/2025,1009,2068,402,2,0,91.58,OK
863,5/4/2025,1003,2041,402,0,2412.63,86.67,OK
864,5/4/2025,1173,2000,402,1,872.38,24.62,NE
865,5/4/2025,1177,2044,403,1,373.64,73.09,TX
866,5/4/2025,1026,2049,403,1,3383.42,91.48,TX
867,5/4/2025,1016,2005,403,2,686.05,72.61,IL
868,5/4/2025,1116,2093,403,3,755.94,41.54,IA
869,5/4/2025,1175,2017,403,3,463.7,32.73,KS
870,5/4/2025,1091,2096,402,1,1209.92,76.76,CO
871,5/4/2025,1103,2002,402,1,779.4,70.98,TX
872,5/4/2025,1186,2016,402,0,646.04,92.13,AR
873,5/4/2025,1150,2064,402,0,294.04,49.72,IL
874,5/4/2025,1093,2091,401,3,2717.37,12.37,MO
875,5/4/2025,1163,2032,401,0,0,25.54,MO
876,5/4/2025,1169,2013,401,0,935.36,9.98,tx
877,5/4/2025,1176,2014,404,3,1231.5,98.98,AR
878,5/4/2025,1097,2015,403,3,2699.88,73.78,MO
879,5/4/2025,1179,2019,402,0,1867.86,94.2,KS
880,5/4/2025,1077,2053,401,2,976.24,6.14,NE
881,5/4/2025,1159,2077,402,3,561.83,33.65,MN
882,5/4/2025,1026,2065,401,2,1881.36,14,AR
883,5/4/2025,1029,2013,404,1,0,97.91,TX
884,5/4/2025,1155,2025,403,1,503.32,98.9,
885,5/4/2025,1091,2090,404,2,171.94,33.18,IA
886,5/4/2025,1041,2005,404,1,385.9,31.42,MO
887,5/4/2025,1176,2061,403,1,359.86,24.55,MO
888,5/4/2025,1000,2001,401,0,1649.4,22.44,MO
889,5/4/2025,1146,2085,404,1,653.81,21.5,CO
890,5/4/2025,1023,2099,401,0,1292.64,28.27,IA
891,5/4/2025,1065,2082,402,3,266.6,95.35,AR
892,5/4/2025,1075,2033,404,0,2508.75,80.39,MO
893,5/4/2025,1025,2022,401,2,1073.89,49.05,TX
894,5/4/2025,1092,2086,403,3,894.1,5.4,CO
895,5/4/2025,1189,2014,401,0,0,65.9,MN
896,5/4/2025,1002,2017,402,2,0,29.25,AR
897,5/4/2025,1091,2056,403,0,1049.44,28.02,MO
898,5/4/2025,1095,2043,402,0,0,19.05,MN
899,5/4/2025,1102,2051,404,2,93.86,free,OK
900,5/4/2025,1098,2088,404,3,0,29.02,IL
901,5/4/2025,1166,2021,401,1,0,87.59,KS
902,5/4/2025,1178,2092,401,1,867.98,5.61,IA
903,5/4/2025,1026,2053,404,3,1830.45,21.76,IA
904,5/4/2025,1046,2078,404,2,454.43,10.6,IA
905,5/4/2025,1156,2003,402,3,1925.9,12.58,KS
906,5/4/2025,1124,2014,404,3,0,10.8,MO
907,5/4/2025,1011,2008,403,2,106.54,96.4,IL
908,5/4/2025,1003,2090,402,2,57.31,82.6,AR
909,5/4/2025,1132,2066,401,3,1548.18,43.17,
910,5/4/2025,1169,2093,402,3,755.94,87.64,CO
911,5/4/2025,1088,2084,404,1,0,9.35,AR
912,5/4/2025,1142,2078,401,0,568.04,94.44,TX
913,5/4/2025,1164,2020,404,3,1879.15,54.41,MN
914,5/4/2025,1042,2009,404,2,53.05,98.79,TX
915,5/4/2025,1061,2042,403,0,167.61,67.68,KS
916,5/4/2025,1129,2028,404,3,2551.76,73.32,TX
917,5/4/2025,1060,2010,404,3,544.88,36.62,NE
918,5/4/2025,1146,2057,401,3,436.98,41.26,CO
919,5/4/2025,1114,2040,401,3,34.54,61.26,NE
920,5/4/2025,1190,2083,401,0,2304.48,free,MN
921,5/4/2025,1103,2052,401,0,2193.78,68.06,MN
922,5/4/2025,1023,2077,403,1,505.65,69.6,IA
923,5/4/2025,1167,2085,404,2,387.44,52.73,KS
924,5/4/2025,1093,2006,402,3,594,10.59,AR
925,5/4/2025,1084,2071,404,2,492.13,78.72,TX
926,5/4/2025,1183,2057,401,0,873.96,45.13,TX
927,5/4/2025,1194,2084,402,0,563.7,86.34,OK
928,5/4/2025,1087,2045,403,2,499.42,67.19,MN
929,5/4/2025,1179,2013,401,1,1683.65,39.41,MN
930,5/4/2025,1126,2017,404,0,927.4,10.35,AR
931,5/4/2025,1065,2078,402,1,127.81,64.56,OK
932,5/4/2025,1030,2050,402,3,186.78,78.71,KS
933,5/4/2025,1005,2024,403,0,621.35,12.85,TX
934,5/4/2025,1193,2053,401,0,1830.45,13.98,MN
935,5/4/2025,1197,2057,404,1,1179.85,91.34,CO
936,5/4/2025,1127,2000,401,3,969.31,54.3,MN
937,5/4/2025,1149,2061,402,1,359.86,86.89,tx
938,5/4/2025,1187,2016,401,3,2584.16,85.89,MO
939,5/4/2025,1168,2076,403,3,2418.21,28.59,MO
940,5/4/2025,1107,2077,402,2,898.93,54.65,AR
941,5/4/2025,1101,2043,403,3,3493.8,NaN,IL
942,5/4/2025,1034,2017,404,2,0,45.09,CO
943,5/4/2025,1179,2070,403,1,61.52,70.98,CO
944,5/4/2025,1051,2026,403,2,338.5,82.95,MN
945,5/4/2025,1172,2016,402,2,516.83,55.49,CO
946,5/4/2025,1181,2014,403,3,246.3,31,KS
947,5/4/2025,1149,2073,404,2,799.09,60.94,TX
948,5/4/2025,1108,2001,401,0,412.35,94.92,OK
949,5/4/2025,1097,2018,401,0,1084.52,29.61,CO
950,5/4/2025,1051,2034,402,2,217.87,40.16,NE
951,5/4/2025,1174,2032,402,0,4728,95.5,CO
952,5/4/2025,1176,2037,402,0,720.28,34.71,KS
953,5/4/2025,1091,2057,401,1,786.56,51.82,MO
954,5/4/2025,1190,2082,404,1,239.94,55.58,KS
955,5/4/2025,1130,2089,403,0,413.52,55.76,AR
956,5/4/2025,1097,2049,404,2,0,21.01,CO
957,5/4/2025,1141,2006,401,2,0,40.46,KS
958,5/4/2025,1051,2079,404,1,1710.97,30.15,MO
959,5/4/2025,1162,2090,403,1,257.9,93.86,MN
960,5/4/2025,1198,2092,402,2,771.54,73.63,OK
961,5/4/2025,1114,2022,401,1,3020.31,51.3,IA
962,5/4/2025,1044,2094,401,3,493.35,30.6,TX
963,5/4/2025,1010,2054,403,2,720.41,72.38,KS
964,5/4/2025,1033,2020,403,0,751.66,50.53,IL
965,5/4/2025,1084,2059,402,0,0,52.68,OK
966,5/4/2025,1039,2041,401,2,0,9.94,AR
967,5/4/2025,1125,2073,403,0,1997.72,63.67,CO
968,5/4/2025,1005,2090,403,1,193.43,72.11,KS
969,5/4/2025,1047,2066,401,1,464.45,17.57,MO
970,5/4/2025,1106,2069,404,0,464.78,87.11,OK
971,5/4/2025,1089,2028,402,2,0,9.91,KS
972,5/4/2025,1084,2046,403,1,0,free,AR
973,5/4/2025,1192,2079,404,0,950.54,33.91,KS
974,5/4/2025,1029,2085,403,3,726.45,55.24,AR
975,5/4/2025,1061,2082,402,0,533.2,8.9,NE
976,5/4/2025,1174,2041,404,0,804.21,77.29,CO
977,5/4/2025,1098,2032,403,0,0,91.15,AR
978,5/4/2025,1132,2098,403,3,3631.44,52.87,MO
979,5/4/2025,1124,2005,403,1,1157.71,23.07,OK
980,5/4/2025,1082,2065,401,0,1411.02,43.08,IL
981,5/4/2025,1042,2098,401,0,4539.3,53.72,CO
982,5/4/2025,1053,2085,402,3,726.45,55.69,XX
983,5/4/2025,1026,2026,404,0,423.12,83.22,CO
984,5/4/2025,1191,2087,402,0,477.96,30.08,IA
985,5/4/2025,1117,2091,403,0,1811.58,74.4,IL
986,5/4/2025,1022,2009,401,1,119.36,75.85,OK
987,5/4/2025,1064,2071,401,1,1107.29,24.37,OK
988,5/4/2025,1066,2052,404,3,5118.82,22.58,IA
989,5/4/2025,1161,2051,404,2,375.42,21.88,OK
990,5/4/2025,1004,2049,401,0,939.84,73.81,IA
991,5/4/2025,1164,2092,401,0,2893.26,77.53,MO
992,5/4/2025,1179,2009,403,0,66.31,free,CO
993,5/4/2025,1074,2087,403,0,477.96,20.5,AR
994,5/4/2025,1072,2097,404,3,842.1,"1,200",IL
995,5/4/2025,1101,2084,401,3,1127.4,26.53,OK
996,5/4/2025,1040,2068,402,1,2952.86,21.11,KS
997,5/4/2025,1191,2050,403,1,504.31,13.06,MO
998,5/4/2025,1076,2086,403,0,2682.3,33.65,IL
999,5/4/2025,1141,2071,402,0,1230.32,12.26,MO
1000,5/4/2025,1010,2000,404,0,3877.24,97.75,KS
1001,5/4/2025,1078,2026,403,1,761.62,38.5,TX
1002,5/4/2025,1105,2082,402,1,239.94,28.36,OK
1003,5/4/2025,1047,2028,403,1,1148.29,55.06,NE
1004,5/4/2025,1029,2023,401,3,2818.62,95.97,KS
1005,5/4/2025,1165,2070,401,2,54.69,91.73,NE
1006,5/4/2025,1171,2008,403,0,133.18,71.13,OK
1007,5/4/2025,1050,2092,404,2,771.54,-10,IA
1008,5/4/2025,1091,2016,402,0,1292.08,71.36,IL
1009,5/4/2025,1072,2079,401,1,855.49,8.05,IA
1010,5/4/2025,1081,2062,404,2,495.49,92.32,CO
1011,5/4/2025,1157,2084,403,1,253.67,75.6,OK
1012,5/4/2025,1144,2072,403,2,672.48,50.35,OK
1013,5/4/2025,1109,2021,401,2,668.33,62.3,MO 
1014,5/4/2025,1063,2028,404,2,510.35,22.84,NE
1015,5/4/2025,1092,2017,403,3,1854.8,9.34,AR
1016,5/4/2025,1118,2057,403,2,699.17,38.8,IA
1017,5/4/2025,1124,2070,401,1,30.76,20 usd,TX
1018,5/4/2025,1165,2077,401,2,449.46,73.25,NE
1019,5/4/2025,1035,2068,402,2,1968.58,66.88,AR
1020,5/4/2025,1187,2080,401,0,0,69.87,NE
1021,5/4/2025,1004,2064,401,3,882.12,-10,CO
1022,5/4/2025,1196,2075,402,0,2341.92,11.48,MN
1023,5/4/2025,1141,2033,404,1,0,88.28,IA
1024,5/4/2025,1093,2050,402,2,448.27,69.66,TX
1025,5/4/2025,1034,2059,401,3,1536.15,88.18,MO
1026,5/4/2025,1093,2064,401,1,793.91,40.7,MN
1027,5/4/2025,1157,2087,402,1,286.78,82.74,KS
1028,5/4/2025,1114,2020,402,1,676.49,99.66,TX
1029,5/4/2025,1188,2093,404,2,1814.26,25.28,K S
1030,5/4/2025,1010,2028,404,1,1148.29,7.18,OK
1031,5/4/2025,1016,2033,403,1,2257.88,87.77,CO
1032,5/4/2025,1010,2085,402,2,387.44,20.63,AR
1033,5/4/2025,1099,2060,404,0,0,59.18,MO
1034,5/4/2025,1010,2083,403,0,768.16,83.23,tx
1035,5/4/2025,1180,2066,403,2,1238.54,5.35,TX
1036,5/4/2025,1148,2069,402,3,697.17,22.83,CO
1037,5/4/2025,1167,2048,403,0,1072.89,40.17,MO 
1038,5/4/2025,1132,2032,404,1,851.04,38.46,CO
1039,5/4/2025,1132,2051,403,2,187.71,20.45,OK
1040,5/4/2025,1124,2061,401,1,0,86.41,KS
1041,5/4/2025,1112,2021,402,0,835.41,93.09,KS
1042,5/4/2025,1131,2082,403,1,239.94,57.4,KS
1043,5/4/2025,1038,2023,402,2,0,71.86,MO 
1044,5/4/2025,1154,2091,401,1,3260.84,91.39,tx
1045,5/4/2025,1106,2042,401,3,1173.27,35.16,IA
1046,5/4/2025,1172,2061,404,1,719.71,81.13,MN
1047,5/4/2025,1151,2020,404,0,1127.49,14.46,IA
1048,5/4/2025,1062,2005,402,1,385.9,95.13,NE
1049,5/4/2025,1034,2080,401,1,2996.14,97.38,MN
1050,5/4/2025,1014,2021,403,1,1503.74,26.07,NE
1051,5/4/2025,1132,2051,401,2,281.57,64.61,MN
1052,5/4/2025,1021,2027,404,3,775.83,12.35,AR
1053,5/4/2025,1123,2021,402,3,0,24.98,OK
1054,5/4/2025,1153,2018,402,2,867.62,58.89,MN
1055,5/4/2025,1042,2092,403,3,1446.63,75.46,KS
1056,5/4/2025,1152,2075,401,1,2107.73,25.61,AR
1057,5/4/2025,1096,2049,402,0,939.84,57.39,IL
1058,5/4/2025,1004,2025,404,1,0,85.37,IL
1059,5/4/2025,1155,2012,402,3,623.19,88.87,OK
1060,5/4/2025,1157,2076,401,0,2418.21,90.3,KS
1061,5/4/2025,1023,2061,402,0,199.92,95.29,CO
1062,5/4/2025,1198,2086,404,3,894.1,40.31,IA
1063,5/4/2025,1094,2005,404,1,771.8,49.21,AR
1064,5/4/2025,1123,2098,404,2,3631.44,62.75,KS
1065,5/4/2025,1150,2094,401,3,2466.75,52.37,IL
1066,5/4/2025,1034,2032,404,1,1702.08,66.15,MN
1067,5/4/2025,1021,2036,404,2,348.77,8.72,MO
1068,5/4/2025,1048,2000,401,0,4846.55,57.86,AR
1069,5/4/2025,1133,2000,404,1,872.38,85.09,MN
1070,5/4/2025,1176,2040,404,2,55.26,26.5,KS
1071,5/4/2025,1027,2019,404,2,747.14,79.57,MO 
1072,5/4/2025,1066,2068,404,2,1968.58,18.09,TX
1073,5/4/2025,1156,2035,404,1,0,16.63,CO
1074,5/4/2025,1105,2070,404,1,0,33.14,KS
1075,5/4/2025,1094,2071,404,2,984.26,51.99,XX
1076,5/4/2025,1078,2073,403,3,499.43,53.82,AR
1077,5/4/2025,1188,2017,401,1,417.33,39.55,TX
1078,5/4/2025,1114,2089,402,0,827.04,87.63,KS
1079,5/4/2025,1054,2065,404,2,376.27,0,CO
1080,5/4/2025,1140,2078,401,1,255.62,53.25,MO
1081,5/4/2025,1099,2081,401,0,1492.44,21.78,IL
1082,5/4/2025,1037,2060,404,0,1225.14,10.05,MO
1083,5/4/2025,1016,2033,402,2,2007,42.32,NE
1084,5/4/2025,1020,2077,401,3,561.83,61.65,MO
1085,5/4/2025,1102,2078,403,0,142.01,34.94,KS
1086,5/4/2025,1198,2022,404,3,671.18,-10,KS
1087,5/4/2025,1002,2025,403,1,503.32,49.89,MO
1088,5/4/2025,1008,2076,402,1,1450.93,33.94,AR
1089,5/4/2025,1172,2004,403,1,834.52,33.61,AR
1090,5/4/2025,1167,2000,402,0,969.31,19.05,OK
1091,5/4/2025,1070,2099,404,2,1551.17,39.14,KS
1092,5/4/2025,1171,2050,404,1,168.1,47.68,CO
1093,5/4/2025,1132,2001,401,0,2061.75,8.9,CO
1094,5/4/2025,1140,2036,403,2,348.77,15.47,MO
1095,5/4/2025,1070,2028,402,3,2551.76,33.85,IL
1096,5/4/2025,1103,2073,401,2,0,5.48,AR
1097,5/4/2025,1044,2052,401,0,2193.78,78.04,IA
1098,5/4/2025,1128,2037,403,0,0,49.95,AR
1099,5/4/2025,1131,2032,403,3,4728,61.72,IA
1100,5/4/2025,1096,2072,404,1,378.27,23.95,IL
1101,5/4/2025,1193,2043,404,3,2620.35,18.17,TX
1102,5/4/2025,1150,2003,404,0,1155.54,48.82,tx
1103,5/4/2025,1066,2008,404,1,59.93,63.98,MN
1104,5/4/2025,1173,2089,402,2,0,54.21,MO
1105,5/4/2025,1105,2045,401,2,499.42,36.47,MO
1106,5/4/2025,1063,2036,401,3,653.94,96.89,IA
1107,5/4/2025,1172,2095,403,0,981.58,20 usd,MN
1108,5/4/2025,1141,2022,404,2,0,50.01,CO
1109,5/4/2025,1090,2027,403,1,698.25,56.94,MN
1110,5/4/2025,1191,2087,402,3,955.92,67.46,IA
1111,5/4/2025,1188,2025,402,1,251.66,39.9,IL
1112,5/4/2025,1067,2026,402,1,380.81,58.6,MO
1113,5/4/2025,1063,2079,403,1,1710.97,96.47,TX
1114,5/4/2025,1199,2013,401,0,5612.16,72.09,OK
1115,5/4/2025,1173,2084,404,0,281.85,18.3,IL
1116,5/4/2025,1195,2069,401,3,697.17,72.31,CO
1117,5/4/2025,1095,2079,403,3,950.54,43.36,??
1118,5/4/2025,1147,2035,404,1,809.99,98.23,NE
1119,5/4/2025,1195,2065,403,3,1411.02,15.88,KS
1120,5/4/2025,1056,2096,402,0,0,98.94,MN
1121,5/4/2025,1134,2054,404,0,3602.04,55.21,NE
1122,5/4/2025,1128,2044,404,1,373.64,43.76,CO
1123,5/4/2025,1117,2015,404,2,1619.93,24.71,TX
1124,5/4/2025,1176,2001,401,1,371.12,88.03,MN
1125,5/4/2025,1097,2074,401,2,527.6,26.28,IL
1126,5/4/2025,1092,2078,403,1,383.43,59.66,CO
1127,5/4/2025,1140,2033,402,2,1338,92.15,IL
1128,5/4/2025,1120,2078,403,2,227.22,82.59,AR
1129,5/4/2025,1047,2063,404,1,0,71.79,MO
1130,5/4/2025,1107,2089,403,2,330.82,17.3,MO
1131,5/4/2025,1102,2035,404,1,1619.98,26.64,XX
1132,5/4/2025,1146,2016,402,0,0,77.74,IA
1133,5/4/2025,1184,2034,402,3,680.85,23.4,OK
1134,5/4/2025,1097,2025,402,1,1258.29,76.49,CO
1135,5/4/2025,1121,2001,402,3,0,31.85,AR
1136,5/4/2025,1127,2017,403,3,0,12.26,CO
1137,5/4/2025,1076,2032,401,3,6619.2,39.86,CO
1138,5/4/2025,1025,2088,402,0,0,44.03,MN
1139,5/4/2025,1055,2032,404,0,945.6,16.66,XX
1140,5/4/2025,1115,2095,403,2,0,30.68,MN
1141,5/4/2025,1092,2046,403,2,80.23,41.54,MO
1142,5/4/2025,1005,2052,401,2,1170.02,94.04,MN
1143,5/4/2025,1173,2077,402,1,1516.94,83.78,OK
1144,5/4/2025,1199,2036,403,2,871.92,93.58,IL
1145,5/4/2025,1172,2065,404,3,2822.04,41.22,NE
1146,5/4/2025,1020,2048,403,3,1072.89,37.07,MO 
1147,5/4/2025,1161,2018,402,2,1301.42,59,AR
1148,5/4/2025,1107,2080,404,0,4993.56,free,AR
1149,5/4/2025,1020,2020,403,1,1014.74,34.83,KS
1150,5/4/2025,1080,2040,403,2,55.26,87.77,MO
1151,5/4/2025,1154,2082,404,2,639.84,26.66,IL
1152,5/4/2025,1113,2099,403,3,646.32,15.37,CO
1153,5/4/2025,1105,2021,402,0,835.41,65.98,IL
1154,5/4/2025,1032,2093,402,2,2419.01,97.48,MO 
1155,5/4/2025,1190,2089,401,1,0,81.76,CO
1156,5/4/2025,1042,2050,401,0,1120.68,67.42,IA
1157,5/4/2025,1016,2060,401,0,816.76,64.88,OK
1158,5/4/2025,1197,2050,401,0,560.34,35.11,NE
1159,5/4/2025,1067,2079,402,0,1901.08,76.08,KS
1160,5/4/2025,1167,2049,403,1,0,67.07,MN
1161,5/4/2025,1063,2094,403,3,493.35,91.38,MN
1162,5/4/2025,1160,2016,402,1,1162.87,19.1,TX
1163,5/4/2025,1007,2004,403,2,2225.4,30.02,CO
1164,5/4/2025,1121,2059,403,3,2048.2,11.94,CO
1165,5/4/2025,1034,2089,402,3,2481.12,16.31,AR
1166,5/4/2025,1161,2095,404,2,392.63,64.93,OK
1167,5/4/2025,1088,2061,402,0,799.68,12.96,MO
1168,5/4/2025,1113,2039,403,3,976.44,94.75,KS
1169,5/4/2025,1066,2019,403,0,933.93,32.1,OK
1170,5/4/2025,1000,2066,402,2,412.85,54.32,MN
1171,5/4/2025,1073,2060,401,3,0,21.09,IL
1172,5/4/2025,1193,2061,403,0,199.92,76.71,MO
1173,5/4/2025,1196,2055,403,1,194.18,7.45,NE
1174,5/4/2025,1001,2070,403,1,61.52,73.04,KS
1175,5/4/2025,1105,2071,404,3,615.16,38.6,KS
1176,5/4/2025,1063,2020,404,3,375.83,68.85,KS
1177,5/4/2025,1056,2033,401,3,836.25,84.94,MO
1178,5/4/2025,1160,2030,403,2,271.95,49.66,TX
1179,5/4/2025,1166,2095,403,3,1472.37,76.2,MO
1180,5/4/2025,1048,2008,402,1,0,63.27,MN
1181,5/4/2025,1074,2014,404,3,738.9,68.46,TX
1182,5/4/2025,1069,2089,404,1,372.17,76.72,IL
1183,5/4/2025,1082,2002,402,0,1732,38.02,OK
1184,5/4/2025,1136,2002,402,0,1732,25.44,OK
1185,5/4/2025,1072,2034,402,3,0,91.68,IL
1186,5/4/2025,1186,2001,402,0,824.7,24.59,KS
1187,5/4/2025,1038,2001,404,1,0,81.23,KS
1188,5/4/2025,1087,2053,403,3,2440.6,55.87,IA
1189,5/4/2025,1095,2059,401,2,1638.56,57.53,NE
1190,5/4/2025,1020,2096,402,0,2688.72,33.64,NE
1191,5/4/2025,1068,2099,404,0,1938.96,82.74,IL
1192,5/4/2025,1139,2060,402,1,1102.63,56.46,IA
1193,5/4/2025,1064,2048,401,0,715.26,75.63,IL
1194,5/4/2025,1196,2091,402,3,0,43.6,IL
1195,5/4/2025,1197,2056,402,0,1049.44,42.4,AR
1196,5/4/2025,1050,2058,401,1,1800.22,47.47,TX
1197,5/4/2025,1121,2049,403,2,751.87,87.16,TX
1198,5/4/2025,1040,2080,401,0,1664.52,10.6,TX
1199,5/4/2025,1064,2061,403,1,179.93,61.88,MO
1200,5/4/2025,1092,2006,402,0,198,72.34,CO
1201,5/4/2025,1060,2081,404,2,1193.95,6.29,CO
1202,5/4/2025,1003,2021,403,0,2506.23,21.22,CO
1203,5/4/2025,1101,2031,401,0,1130.6,92.59,IL
1204,5/4/2025,1148,2088,404,1,0,63.33,AR
1205,5/4/2025,1095,2098,401,1,2451.22,17.86,CO
1206,5/4/2025,1040,2063,401,2,883.94,0,NE
1207,5/4/2025,1194,2080,401,0,1664.52,65.45,NE
1208,5/4/2025,1091,2082,402,0,0,39.89,OK
